chr7	126714345	126714541	PRA825
chr2	217728731	217728904	PRA826
chr5	166935293	166935484	PRA827
chr17	75038894	75039140	PRA828
chr4	182582835	182582985	PRA829
chr5	50402904	50403156	PRA830
chr4	11967725	11968067	PRA831
chr6	114936579	114936699	PRA832
chrX	141131736	141132015	PRA833
chr17	52505331	52505523	PRA834
chr4	31263388	31263751	PRA835
chr6	19100966	19101289	PRA836
chr15	36414289	36414700	PRA837
chr3	97313088	97313312	PRA838
chr11	131667531	131668061	PRA839
chr5	44035905	44036077	PRA840
chr13	91137512	91138025	PRA841
chr2	137747941	137748233	PRA842
chr10	87769069	87769278	PRA843
chr15	70111086	70111313	PRA844
chr4	59119711	59120074	PRA845
chr16	77637948	77638164	PRA846
chr15	66322290	66322483	PRA847
chr2	184419136	184419335	PRA848
chr10	108527757	108528056	PRA849
chr10	130774152	130774364	PRA850
chr2	59179055	59179889	PRA851
chr5	124725950	124726323	PRA852
chr15	96590906	96591010	PRA853
chr5	116149319	116149468	PRA854
chr2	66759651	66759872	PRA855
chr2	227362042	227362211	PRA856
chr9	122990748	122990883	PRA857
chr11	119851124	119851295	PRA858
chr18	72582237	72582342	PRA859
chr11	33928249	33928741	PRA860
chr7	109612365	109612482	PRA861
chrX	144613482	144613765	PRA862
chr15	67678127	67678421	PRA863
chr14	45837243	45837513	PRA864
chr9	16626841	16627182	PRA865
chr12	16859733	16860030	PRA866
chr14	37539815	37540051	PRA867
chr3	70669039	70669617	PRA868
chr7	127339706	127339841	PRA869
chr3	107724925	107725123	PRA870
chr4	93143758	93143859	PRA871
chr11	112944247	112944430	PRA872
chr3	79448754	79448942	PRA873
chr2	21882002	21882324	PRA874
chr3	59297015	59297275	PRA875
chr3	61445424	61445647	PRA876
chr3	1007929	1008395	PRA877
chr1	214102710	214102882	PRA878
chr3	116606676	116606953	PRA879
chr5	126260294	126260501	PRA880
chr16	19621912	19622037	PRA881
chr8	72637554	72637748	PRA882
chr4	85395365	85395507	PRA883
chr7	146351155	146351501	PRA884
chr3	79860192	79860370	PRA885
chr2	137386811	137387013	PRA886
chr1	208608186	208608637	PRA887
chr3	2310818	2311051	PRA888
chr10	8401953	8402142	PRA889
chr14	40375277	40375580	PRA890
chr4	94597047	94597174	PRA891
chr18	37489757	37489916	PRA892
chr1	88286309	88286700	PRA893
chrX	29435411	29435740	PRA894
chr6	140640228	140640500	PRA895
chr8	73276420	73276697	PRA896
chr5	90786192	90786694	PRA897
chr6	50404564	50404800	PRA898
chr4	58145190	58145453	PRA899
chr16	82843103	82843561	PRA900
chrX	32011910	32012141	PRA901
chr18	72480388	72480572	PRA902
chr15	96921895	96922139	PRA903
chr7	109344497	109344683	PRA904
chr7	96538634	96538944	PRA905
chr5	97029873	97030177	PRA906
chr3	116128532	116128676	PRA907
chr4	98119033	98119288	PRA908
chr20	38245004	38245127	PRA909
chr12	79620666	79620977	PRA910
chr16	24444974	24445152	PRA911
chr7	19617068	19617323	PRA912
chr7	96617919	96618273	PRA913
chr14	79042230	79042431	PRA914
chr2	153981817	153982021	PRA915
chr18	46466558	46466641	PRA916
chr13	60954640	60954787	PRA917
chr17	40530662	40530810	PRA918
chr9	116559803	116560015	PRA919
chrX	11057941	11058512	PRA920
chr12	86726799	86727040	PRA921
chr6	38592943	38593358	PRA922
chr3	107708877	107709273	PRA923
chr15	66397916	66398194	PRA924
chr2	67153608	67153996	PRA925
chr5	118072208	118072526	PRA926
chr11	131683867	131684292	PRA927
chr6	155762720	155762884	PRA928
chr4	149669719	149669965	PRA929
chr22	36168924	36169092	PRA930
chr15	88978083	88978275	PRA931
chr1	75376973	75377151	PRA932
chr16	73559607	73559772	PRA933
chr6	165467381	165467571	PRA934
chr2	221345433	221345606	PRA935
chr6	44886279	44886663	PRA936
chr2	76782906	76783459	PRA937
chr11	30741300	30741499	PRA938
chr20	12175528	12175668	PRA939
chr8	4938969	4939185	PRA940
chr4	13785680	13785863	PRA941
chr10	69216076	69216302	PRA942
chr8	56441661	56441794	PRA943
chr3	59543972	59544367	PRA944
chr8	123171497	123171668	PRA945
chr1	209734795	209735123	PRA946
chr14	45034896	45035392	PRA947
chr4	67913262	67913658	PRA948
chr7	126631419	126631587	PRA949
chr14	80264794	80264974	PRA950
chr14	66930973	66931221	PRA951
chr6	164420512	164420887	PRA952
chr10	95102739	95102959	PRA953
chr7	147870488	147870997	PRA954
chr6	50202015	50202275	PRA955
chr16	61494743	61495050	PRA956
chr20	38169985	38170188	PRA957
chr4	157656759	157657053	PRA958
chrX	123769547	123770322	PRA959
chr15	37200438	37200586	PRA960
chr15	36722583	36722756	PRA961
chr20	44853809	44854118	PRA962
chr8	16336227	16336345	PRA963
chrX	11009120	11009660	PRA964
chr3	70351797	70352004	PRA965
chr4	63537731	63537891	PRA966
chr4	66477444	66477543	PRA967
chr16	64347007	64347138	PRA968
chr18	51028700	51029123	PRA969
chr5	59748986	59749314	PRA970
chr9	83167985	83168225	PRA971
chr7	8591801	8592124	PRA972
chr12	97363557	97363753	PRA973
chr4	114768617	114768781	PRA974
chr3	118540367	118540811	PRA975
chr16	17944578	17944875	PRA976
chr2	212103243	212103422	PRA977
chr1	10773091	10773533	PRA978
chr13	89833344	89833526	PRA979
chr9	23728809	23728917	PRA980
chr5	138483147	138483445	PRA981
chr18	53359407	53359614	PRA982
chr2	163563344	163563492	PRA983
chr20	1045527	1045713	PRA984
chr2	111616307	111616489	PRA985
chr10	7261978	7262269	PRA986
chr10	16500290	16500553	PRA987
chr4	166964751	166964823	PRA988
chr2	71923818	71923988	PRA989
chr6	156350487	156350732	PRA990
chr14	82158268	82158653	PRA991
chr14	98475772	98476067	PRA992
